trip_id,arrival_time,departure_time,stop_id,stop_sequence
SE_389_1,12:19:00,12:20:00,PYT,2
SE_389_1,12:26:00,12:28:00,MKS,3
SE_389_1,12:31:00,12:32:00,ASO,4
SE_389_1,12:36:00,12:37:00,KOT,5
SE_389_1,12:43:00,12:44:00,HUM,6
SE_389_1,12:49:00,12:50:00,BTC,7
SE_389_1,12:56:00,12:57:00,LKB,8
SE_389_1,13:00:00,13:01:00,PCK,9
SE_389_1,13:02:00,13:04:00,HTK,10
SE_389_1,13:10:00,13:11:00,KLP,11
SE_389_1,13:16:00,13:17:00,SRT_3019,12
SE_389_1,13:22:00,13:23:00,SRT_3021,13
SE_389_1,13:30:00,13:30:00,SRT_3023,14
SE_279_1,13:05:00,13:05:00,BKK02,1
SE_279_1,13:12:00,13:13:00,PYT,2
SE_279_1,13:16:00,13:17:00,MKS,3
SE_279_1,13:19:00,13:20:00,ASO,4
SE_279_1,13:23:00,13:24:00,KOT,5
SE_279_1,13:29:00,13:30:00,HUM,6
SE_279_1,13:35:00,13:36:00,BTC,7
SE_279_1,13:41:00,13:42:00,LKB,8
SE_279_1,13:45:00,13:46:00,PCK,9
SE_279_1,13:47:00,13:48:00,HTK,10
SE_279_1,13:54:00,13:55:00,KLP,11
SE_279_1,13:58:00,13:59:00,SRT_3018,12
SE_279_1,14:01:00,14:02:00,SRT_3019,13
SE_279_1,14:07:00,14:08:00,SRT_3021,14
SE_279_1,14:13:00,14:21:00,SRT_3023,15
SE_279_1,14:30:00,14:31:00,SRT_3053,16
SE_279_1,14:34:00,14:35:00,SRT_3055,17
SE_279_1,14:39:00,14:40:00,SRT_3057,18
SE_279_1,14:42:00,14:43:00,SRT_3058,19
SE_279_1,14:46:00,14:50:00,SRT_3059,20
SE_279_1,14:56:00,14:57:00,SRT_3061,21
SE_279_1,15:02:00,15:03:00,SRT_3063,22
SE_279_1,15:07:00,15:08:00,SRT_3064,23
SE_279_1,15:13:00,15:14:00,SRT_3066,24
SE_279_1,15:20:00,15:21:00,SRT_3068,25
SE_279_1,15:26:00,15:27:00,SRT_3070,26
SE_279_1,15:34:00,15:35:00,SRT_3072,27
SE_279_1,15:38:00,15:39:00,SRT_3073,28
SE_279_1,15:31:00,15:32:00,SRT_3071,29
SE_279_1,15:41:00,15:42:00,SRT_3074,30
SE_279_1,15:46:00,15:50:00,SRT_3075,31
SE_279_1,15:54:00,15:55:00,SRT_3076,32
SE_279_1,16:01:00,16:02:00,SRT_3078,33
SE_279_1,16:10:00,16:11:00,SRT_3081,34
SE_279_1,16:16:00,16:17:00,SRT_3083,35
SE_279_1,16:22:00,16:23:00,SRT_3085,36
SE_279_1,16:30:00,16:31:00,SRT_3087,37
SE_279_1,16:41:00,16:42:00,SRT_3090,38
SE_279_1,16:48:00,16:49:00,SRT_3092,39
SE_279_1,16:58:00,16:59:00,SRT_3094,40
SE_279_1,17:05:00,17:06:00,SRT_3096,41
SE_279_1,17:11:00,17:12:00,SRT_3097,42
SE_279_1,17:20:00,17:21:00,SRT_3100,43
SE_279_1,17:27:00,17:27:00,SRT_3130,44
SE_277_1,15:25:00,15:25:00,BKK02,1
SE_277_1,15:31:00,15:36:00,YMR,2
SE_277_1,15:37:00,15:38:00,URP,3
SE_277_1,15:40:00,15:41:00,PYT,4
SE_277_1,15:44:00,15:45:00,MKS,5
SE_277_1,15:47:00,15:48:00,ASO,6
SE_277_1,15:51:00,15:52:00,KOT,7
SE_277_1,15:53:00,15:54:00,SKW,8
SE_277_1,15:58:00,15:59:00,HUM,9
SE_277_1,16:04:00,16:05:00,BTC,10
SE_277_1,16:07:00,16:08:00,SWB,11
SE_277_1,16:11:00,16:12:00,LKB,12
SE_277_1,16:15:00,16:16:00,PCK,13
SE_277_1,16:17:00,16:18:00,HTK,14
SE_277_1,16:23:00,16:24:00,KLP,15
SE_277_1,16:26:00,16:27:00,SRT_3018,16
SE_277_1,16:29:00,16:30:00,SRT_3019,17
SE_277_1,16:33:00,16:34:00,SRT_3020,18
SE_277_1,16:36:00,16:37:00,SRT_3021,19
SE_277_1,16:39:00,16:40:00,SRT_3022,20
SE_277_1,16:43:00,16:44:00,SRT_3023,21
SE_277_1,16:54:00,16:55:00,SRT_3053,22
SE_277_1,16:58:00,16:59:00,SRT_3055,23
SE_277_1,17:04:00,17:05:00,SRT_3057,24
SE_277_1,17:08:00,17:09:00,SRT_3058,25
SE_277_1,17:13:00,17:14:00,SRT_3059,26
SE_277_1,17:20:00,17:21:00,SRT_3061,27
SE_277_1,17:27:00,17:28:00,SRT_3063,28
SE_277_1,17:33:00,17:34:00,SRT_3064,29
SE_277_1,17:39:00,17:41:00,SRT_3066,30
SE_277_1,17:49:00,17:50:00,SRT_3068,31
SE_277_1,17:55:00,17:56:00,SRT_3070,32
SE_277_1,18:04:00,18:05:00,SRT_3072,33
SE_277_1,18:07:00,18:08:00,SRT_3125,34
SE_277_1,18:10:00,18:11:00,SRT_3073,35
SE_277_1,17:45:00,17:46:00,SRT_3067,36
SE_277_1,18:00:00,18:01:00,SRT_3071,37
SE_277_1,18:14:00,18:15:00,SRT_3074,38
SE_277_1,18:20:00,18:20:00,SRT_3075,39
SE_379_1,16:35:00,16:35:00,BKK02,1
SE_379_1,16:41:00,16:42:00,URP,2
SE_379_1,16:44:00,16:45:00,PYT,3
SE_379_1,16:47:00,16:47:00,ASO,4
SE_379_1,16:49:00,16:52:00,MKS,5
SE_379_1,16:55:00,16:56:00,ASO,6
SE_379_1,16:59:00,17:00:00,KOT,7
SE_379_1,17:02:00,17:03:00,SKW,8
SE_379_1,17:08:00,17:09:00,HUM,9
SE_379_1,17:14:00,17:15:00,BTC,10
SE_379_1,17:18:00,17:19:00,SWB,11
SE_379_1,17:23:00,17:24:00,LKB,12
SE_379_1,17:27:00,17:28:00,PCK,13
SE_379_1,17:30:00,17:32:00,HTK,14
SE_379_1,17:39:00,17:40:00,KLP,15
SE_379_1,17:43:00,17:44:00,SRT_3018,16
SE_379_1,17:47:00,17:48:00,SRT_3019,17
SE_379_1,17:52:00,17:53:00,SRT_3020,18
SE_379_1,17:56:00,17:57:00,SRT_3021,19
SE_379_1,18:00:00,18:01:00,SRT_3022,20
SE_379_1,18:05:00,18:05:00,SRT_3023,21
SE_391_1,16:55:00,16:55:00,BKK02,1
SE_391_1,17:03:00,17:04:00,URP,2
SE_391_1,17:06:00,17:07:00,PYT,3
SE_391_1,17:11:00,17:13:00,MKS,4
SE_391_1,17:16:00,17:17:00,ASO,5
SE_391_1,17:20:00,17:21:00,KOT,6
SE_391_1,17:23:00,17:24:00,SKW,7
SE_391_1,17:29:00,17:30:00,HUM,8
SE_391_1,17:35:00,17:36:00,BTC,9
SE_391_1,17:39:00,17:40:00,SWB,10
SE_391_1,17:44:00,17:45:00,LKB,11
SE_391_1,17:48:00,17:49:00,PCK,12
SE_391_1,17:51:00,17:53:00,HTK,13
SE_391_1,18:00:00,18:01:00,KLP,14
SE_391_1,18:04:00,18:05:00,SRT_3018,15
SE_391_1,18:08:00,18:09:00,SRT_3019,16
SE_391_1,18:12:00,18:13:00,SRT_3020,17
SE_391_1,18:16:00,18:17:00,SRT_3021,18
SE_391_1,18:20:00,18:21:00,SRT_3022,19
SE_391_1,18:25:00,18:25:00,SRT_3023,20
SE_371_1,17:40:00,17:40:00,BKK02,1
SE_371_1,17:48:00,17:49:00,URP,2
SE_371_1,17:52:00,17:53:00,PYT,3
SE_371_1,17:58:00,18:02:00,MKS,4
SE_371_1,18:05:00,18:06:00,ASO,5
SE_371_1,18:10:00,18:11:00,KOT,6
SE_371_1,18:12:00,18:13:00,SKW,7
SE_371_1,18:17:00,18:18:00,HUM,8
SE_371_1,18:23:00,18:24:00,BTC,9
SE_371_1,18:28:00,18:29:00,SWB,10
SE_371_1,18:33:00,18:34:00,LKB,11
SE_371_1,18:38:00,18:39:00,PCK,12
SE_371_1,18:41:00,18:42:00,HTK,13
SE_371_1,18:50:00,18:51:00,KLP,14
SE_371_1,18:55:00,18:56:00,SRT_3018,15
SE_371_1,19:00:00,19:01:00,SRT_3019,16
SE_371_1,19:05:00,19:06:00,SRT_3020,17
SE_371_1,19:10:00,19:11:00,SRT_3021,18
SE_371_1,19:15:00,19:16:00,SRT_3022,19
SE_371_1,19:20:00,19:24:00,SRT_3023,20
SE_371_1,19:36:00,19:37:00,SRT_3053,21
SE_371_1,19:41:00,19:42:00,SRT_3055,22
SE_371_1,19:49:00,19:50:00,SRT_3057,23
SE_371_1,19:54:00,19:55:00,SRT_3058,24
SE_371_1,20:00:00,20:01:00,SRT_3059,25
SE_371_1,20:09:00,20:10:00,SRT_3061,26
SE_371_1,20:17:00,20:18:00,SRT_3063,27
SE_371_1,20:24:00,20:25:00,SRT_3064,28
SE_371_1,20:32:00,20:32:00,SRT_3066,29
SE_383_1,18:50:00,18:50:00,BKK02,1
SE_383_1,18:58:00,18:59:00,URP,2
SE_383_1,19:02:00,19:03:00,PYT,3
SE_383_1,19:06:00,19:07:00,MKS,4
SE_383_1,19:10:00,19:11:00,ASO,5
SE_383_1,19:16:00,19:17:00,KOT,6
SE_383_1,19:19:00,19:20:00,SKW,7
SE_383_1,19:27:00,19:28:00,HUM,8
SE_383_1,19:34:00,19:35:00,BTC,9
SE_383_1,19:39:00,19:40:00,SWB,10
SE_383_1,19:44:00,19:45:00,LKB,11
SE_383_1,19:49:00,19:50:00,PCK,12
SE_383_1,19:52:00,19:53:00,HTK,13
SE_383_1,20:01:00,20:02:00,KLP,14
SE_383_1,20:07:00,20:08:00,SRT_3018,15
SE_383_1,20:13:00,20:14:00,SRT_3019,16
SE_383_1,20:19:00,20:20:00,SRT_3020,17
SE_383_1,20:24:00,20:25:00,SRT_3021,18
SE_383_1,20:29:00,20:30:00,SRT_3022,19
SE_383_1,20:35:00,20:35:00,SRT_3023,20
SE_372_2,05:00:00,05:00:00,SRT_3066,1
SE_372_2,05:07:00,05:08:00,SRT_3064,2
SE_372_2,05:15:00,05:16:00,SRT_3063,3
SE_372_2,05:25:00,05:26:00,SRT_3061,4
SE_372_2,05:36:00,05:37:00,SRT_3059,5
SE_372_2,05:43:00,05:44:00,SRT_3058,6
SE_372_2,05:49:00,05:50:00,SRT_3057,7
SE_372_2,05:57:00,05:58:00,SRT_3055,8
SE_372_2,06:04:00,06:05:00,SRT_3053,9
SE_372_2,06:17:00,06:19:00,SRT_3023,10
SE_372_2,06:24:00,06:25:00,SRT_3022,11
SE_372_2,06:29:00,06:30:00,SRT_3021,12
SE_372_2,06:33:00,06:34:00,SRT_3020,13
SE_372_2,06:40:00,06:41:00,SRT_3019,14
SE_372_2,06:44:00,06:45:00,SRT_3018,15
SE_372_2,06:49:00,06:50:00,KLP,16
SE_372_2,06:59:00,07:01:00,HTK,17
SE_372_2,07:03:00,07:04:00,PCK,18
SE_372_2,07:09:00,07:10:00,LKB,19
SE_372_2,07:13:00,07:14:00,SWB,20
SE_372_2,07:18:00,07:19:00,BTC,21
SE_372_2,07:27:00,07:28:00,HUM,22
SE_372_2,07:33:00,07:34:00,SKW,23
SE_372_2,07:38:00,07:39:00,KOT,24
SE_372_2,07:45:00,07:46:00,ASO,25
SE_372_2,07:50:00,07:51:00,MKS,26
SE_372_2,07:57:00,07:58:00,PYT,27
SE_372_2,08:01:00,08:02:00,URP,28
SE_372_2,08:06:00,08:07:00,YMR,29
SE_372_2,08:15:00,08:15:00,BKK02,30
SE_384_2,05:20:00,05:20:00,SRT_3023,1
SE_384_2,05:24:00,05:25:00,SRT_3022,2
SE_384_2,05:29:00,05:30:00,SRT_3021,3
SE_384_2,05:33:00,05:34:00,SRT_3020,4
SE_384_2,05:39:00,05:40:00,SRT_3019,5
SE_384_2,05:44:00,05:45:00,SRT_3018,6
SE_384_2,05:49:00,05:50:00,KLP,7
SE_384_2,05:59:00,06:00:00,HTK,8
SE_384_2,06:01:00,06:02:00,PCK,9
SE_384_2,06:06:00,06:07:00,LKB,10
SE_384_2,06:09:00,06:10:00,SWB,11
SE_384_2,06:12:00,06:13:00,BTC,12
SE_384_2,06:21:00,06:22:00,HUM,13
SE_384_2,06:28:00,06:29:00,SKW,14
SE_384_2,06:33:00,06:36:00,KOT,15
SE_384_2,06:40:00,06:41:00,ASO,16
SE_384_2,06:44:00,06:49:00,MKS,17
SE_384_2,06:55:00,06:56:00,PYT,18
SE_384_2,06:59:00,07:00:00,URP,19
SE_384_2,07:02:00,07:03:00,YMR,20
SE_384_2,07:10:00,07:10:00,BKK02,21
SE_380_2,05:45:00,05:45:00,SRT_3023,1
SE_380_2,05:49:00,05:50:00,SRT_3022,2
SE_380_2,05:54:00,05:55:00,SRT_3021,3
SE_380_2,05:59:00,06:00:00,SRT_3020,4
SE_380_2,06:05:00,06:06:00,SRT_3019,5
SE_380_2,06:10:00,06:11:00,SRT_3018,6
SE_380_2,06:15:00,06:16:00,KLP,7
SE_380_2,06:25:00,06:26:00,HTK,8
SE_380_2,06:27:00,06:28:00,PCK,9
SE_380_2,06:33:00,06:34:00,LKB,10
SE_380_2,06:37:00,06:38:00,SWB,11
SE_380_2,06:42:00,06:43:00,BTC,12
SE_380_2,06:49:00,06:50:00,HUM,13
SE_380_2,06:55:00,06:56:00,SKW,14
SE_380_2,06:58:00,07:02:00,KOT,15
SE_380_2,07:07:00,07:08:00,ASO,16
SE_380_2,07:11:00,07:18:00,MKS,17
SE_380_2,07:25:00,07:26:00,PYT,18
SE_380_2,07:29:00,07:30:00,URP,19
SE_380_2,07:33:00,07:34:00,YMR,20
SE_380_2,07:45:00,07:45:00,BKK02,21
SE_280_2,06:58:00,06:58:00,SRT_3130,1
SE_280_2,07:04:00,07:05:00,SRT_3100,2
SE_280_2,07:14:00,07:15:00,SRT_3097,3
SE_280_2,07:20:00,07:21:00,SRT_3096,4
SE_280_2,07:27:00,07:28:00,SRT_3094,5
SE_280_2,07:36:00,07:37:00,SRT_3092,6
SE_280_2,07:43:00,07:44:00,SRT_3090,7
SE_280_2,07:55:00,07:56:00,SRT_3087,8
SE_280_2,08:03:00,08:04:00,SRT_3085,9
SE_280_2,08:09:00,08:10:00,SRT_3083,10
SE_280_2,08:15:00,08:16:00,SRT_3081,11
SE_280_2,08:25:00,08:26:00,SRT_3078,12
SE_280_2,08:33:00,08:34:00,SRT_3076,13
SE_280_2,08:38:00,08:39:00,SRT_3075,14
SE_280_2,08:57:00,08:58:00,SRT_3071,15
SE_280_2,08:46:00,08:47:00,SRT_3073,16
SE_280_2,08:52:00,08:53:00,SRT_3072,17
SE_280_2,09:03:00,09:04:00,SRT_3070,18
SE_280_2,09:10:00,09:11:00,SRT_3068,19
SE_280_2,09:18:00,09:19:00,SRT_3066,20
SE_280_2,09:25:00,09:26:00,SRT_3064,21
SE_280_2,09:31:00,09:32:00,SRT_3063,22
SE_280_2,09:39:00,09:40:00,SRT_3061,23
SE_280_2,09:47:00,09:48:00,SRT_3059,24
SE_280_2,09:52:00,09:53:00,SRT_3058,25
SE_280_2,09:57:00,10:01:00,SRT_3057,26
SE_280_2,10:05:00,10:06:00,SRT_3055,27
SE_280_2,10:09:00,10:10:00,SRT_3053,28
SE_280_2,10:20:00,10:22:00,SRT_3023,29
SE_280_2,10:28:00,10:29:00,SRT_3022,30
SE_280_2,10:32:00,10:33:00,SRT_3021,31
SE_280_2,10:37:00,10:38:00,SRT_3020,32
SE_280_2,10:43:00,10:44:00,SRT_3019,33
SE_280_2,10:49:00,10:50:00,SRT_3018,34
SE_280_2,10:55:00,10:56:00,KLP,35
SE_280_2,11:06:00,11:07:00,HTK,36
SE_280_2,11:09:00,11:10:00,PCK,37
SE_280_2,11:14:00,11:15:00,LKB,38
SE_280_2,11:21:00,11:22:00,BTC,39
SE_280_2,11:28:00,11:29:00,HUM,40
SE_280_2,11:37:00,11:38:00,KOT,41
SE_280_2,11:43:00,11:44:00,ASO,42
SE_280_2,11:47:00,11:48:00,MKS,43
SE_280_2,11:52:00,11:53:00,PYT,44
SE_280_2,12:05:00,12:05:00,BKK02,45
SE_388_2,07:05:00,07:05:00,SRT_3023,1
SE_388_2,07:11:00,07:12:00,SRT_3021,2
SE_388_2,07:14:00,07:15:00,SRT_3020,3
SE_388_2,07:18:00,07:19:00,SRT_3019,4
SE_388_2,07:23:00,07:24:00,SRT_3018,5
SE_388_2,07:26:00,07:27:00,KLP,6
SE_388_2,07:34:00,07:35:00,HTK,7
SE_388_2,07:36:00,07:37:00,PCK,8
SE_388_2,07:41:00,07:42:00,LKB,9
SE_388_2,07:45:00,07:46:00,SWB,10
SE_388_2,07:49:00,07:50:00,BTC,11
SE_388_2,07:55:00,07:56:00,HUM,12
SE_388_2,08:04:00,08:05:00,KOT,13
SE_388_2,08:09:00,08:10:00,ASO,14
SE_388_2,08:13:00,08:16:00,MKS,15
SE_388_2,08:20:00,08:21:00,PYT,16
SE_388_2,08:26:00,08:27:00,YMR,17
SE_388_2,08:35:00,08:35:00,BKK02,18
SE_368_2,12:35:00,12:35:00,SRT_3023,1
SE_368_2,12:39:00,12:40:00,SRT_3022,2
SE_368_2,12:43:00,12:44:00,SRT_3021,3
SE_368_2,12:48:00,12:49:00,SRT_3020,4
SE_368_2,12:54:00,12:55:00,SRT_3019,5
SE_368_2,12:59:00,13:00:00,SRT_3018,6
SE_368_2,13:04:00,13:05:00,KLP,7
SE_368_2,13:14:00,13:16:00,HTK,8
SE_368_2,13:17:00,13:18:00,PCK,9
SE_368_2,13:22:00,13:23:00,LKB,10
SE_368_2,13:29:00,13:30:00,BTC,11
SE_368_2,13:36:00,13:37:00,HUM,12
SE_368_2,13:41:00,13:42:00,SKW,13
SE_368_2,13:44:00,13:45:00,KOT,14
SE_368_2,13:49:00,13:50:00,ASO,15
SE_368_2,13:52:00,13:54:00,MKS,16
SE_368_2,13:58:00,13:59:00,PYT,17
SE_368_2,14:01:00,14:02:00,URP,18
SE_368_2,14:03:00,14:04:00,YMR,19
SE_368_2,14:10:00,14:10:00,BKK02,20
SE_284_2,13:05:00,13:05:00,SRT_3049,1
SE_284_2,13:16:00,13:17:00,SRT_3048,2
SE_284_2,13:25:00,13:35:00,SRT_3047,3
SE_284_2,13:43:00,13:44:00,SRT_3045,4
SE_284_2,13:51:00,13:52:00,SRT_3044,5
SE_284_2,13:56:00,13:57:00,SRT_3123,6
SE_284_2,14:01:00,14:02:00,SRT_3043,7
SE_284_2,14:08:00,14:09:00,SRT_3124,8
SE_284_2,14:13:00,14:14:00,SRT_3042,9
SE_284_2,14:20:00,14:21:00,SRT_3041,10
SE_284_2,14:31:00,14:32:00,SRT_3039,11
SE_284_2,14:47:00,14:52:00,SRT_3036,12
SE_284_2,15:00:00,15:01:00,SRT_3035,13
SE_284_2,15:05:00,15:06:00,SRT_3034,14
SE_284_2,15:20:00,15:21:00,SRT_3032,15
SE_284_2,15:37:00,15:38:00,SRT_3029,16
SE_284_2,15:53:00,15:54:00,SRT_3026,17
SE_284_2,16:12:00,16:20:00,SRT_3023,18
SE_284_2,16:26:00,16:27:00,SRT_3022,19
SE_284_2,16:32:00,16:33:00,SRT_3021,20
SE_284_2,16:37:00,16:38:00,SRT_3020,21
SE_284_2,16:43:00,16:44:00,SRT_3019,22
SE_284_2,16:48:00,16:49:00,SRT_3018,23
SE_284_2,16:54:00,16:55:00,KLP,24
SE_284_2,17:05:00,17:06:00,HTK,25
SE_284_2,17:08:00,17:09:00,PCK,26
SE_284_2,17:14:00,17:15:00,LKB,27
SE_284_2,17:20:00,17:21:00,SWB,28
SE_284_2,17:26:00,17:27:00,BTC,29
SE_284_2,17:36:00,17:41:00,HUM,30
SE_284_2,17:46:00,17:47:00,SKW,31
SE_284_2,17:50:00,17:51:00,KOT,32
SE_284_2,17:55:00,17:56:00,ASO,33
SE_284_2,18:00:00,18:01:00,MKS,34
SE_284_2,18:05:00,18:06:00,PYT,35
SE_284_2,18:08:00,18:09:00,URP,36
SE_284_2,18:15:00,18:15:00,BKK02,37
SE_282_2,13:25:00,13:25:00,SRT_3075,1
SE_282_2,13:30:00,13:31:00,SRT_3074,2
SE_282_2,13:48:00,13:49:00,SRT_3071,3
SE_282_2,14:08:00,14:09:00,SRT_3067,4
SE_282_2,13:36:00,13:37:00,SRT_3073,5
SE_282_2,13:43:00,13:44:00,SRT_3072,6
SE_282_2,13:55:00,13:56:00,SRT_3070,7
SE_282_2,14:02:00,14:03:00,SRT_3068,8
SE_282_2,14:14:00,14:16:00,SRT_3066,9
SE_282_2,14:23:00,14:24:00,SRT_3064,10
SE_282_2,14:30:00,14:31:00,SRT_3063,11
SE_282_2,14:39:00,14:40:00,SRT_3061,12
SE_282_2,14:48:00,14:49:00,SRT_3059,13
SE_282_2,14:56:00,14:57:00,SRT_3058,14
SE_282_2,15:03:00,15:04:00,SRT_3057,15
SE_282_2,15:10:00,15:11:00,SRT_3055,16
SE_282_2,15:16:00,15:17:00,SRT_3053,17
SE_282_2,15:32:00,15:34:00,SRT_3023,18
SE_282_2,15:41:00,15:42:00,SRT_3021,19
SE_282_2,15:45:00,15:46:00,SRT_3020,20
SE_282_2,15:50:00,15:51:00,SRT_3019,21
SE_282_2,15:59:00,16:00:00,KLP,22
SE_282_2,16:08:00,16:09:00,HTK,23
SE_282_2,16:11:00,16:12:00,PCK,24
SE_282_2,16:17:00,16:18:00,LKB,25
SE_282_2,16:25:00,16:26:00,BTC,26
SE_282_2,16:32:00,16:33:00,HUM,27
SE_282_2,16:41:00,16:42:00,KOT,28
SE_282_2,16:47:00,16:48:00,ASO,29
SE_282_2,16:51:00,16:55:00,MKS,30
SE_282_2,16:59:00,17:00:00,PYT,31
SE_282_2,17:15:00,17:15:00,BKK02,32
SE_390_2,14:05:00,14:05:00,SRT_3023,1
SE_390_2,14:11:00,14:12:00,SRT_3021,2
SE_390_2,14:15:00,14:16:00,SRT_3020,3
SE_390_2,14:18:00,14:19:00,SRT_3019,4
SE_390_2,14:26:00,14:27:00,KLP,5
SE_390_2,14:34:00,14:35:00,HTK,6
SE_390_2,14:36:00,14:37:00,PCK,7
SE_390_2,14:41:00,14:42:00,LKB,8
SE_390_2,14:49:00,14:50:00,BTC,9
SE_390_2,14:55:00,14:56:00,HUM,10
SE_390_2,15:02:00,15:03:00,KOT,11
SE_390_2,15:07:00,15:08:00,ASO,12
SE_390_2,15:10:00,15:12:00,MKS,13
SE_390_2,15:17:00,15:18:00,PYT,14
SE_390_2,15:25:00,15:25:00,BKK02,15
SE_276_2,14:50:00,14:50:00,SRT_3130,1
SE_276_2,14:56:00,14:57:00,SRT_3100,2
SE_276_2,15:08:00,15:09:00,SRT_3097,3
SE_276_2,15:15:00,15:16:00,SRT_3096,4
SE_276_2,15:24:00,15:25:00,SRT_3094,5
SE_276_2,15:35:00,15:36:00,SRT_3092,6
SE_276_2,15:43:00,15:44:00,SRT_3090,7
SE_276_2,15:57:00,15:58:00,SRT_3087,8
SE_276_2,16:07:00,16:08:00,SRT_3085,9
SE_276_2,16:14:00,16:18:00,SRT_3083,10
SE_276_2,16:24:00,16:25:00,SRT_3081,11
SE_276_2,16:35:00,16:36:00,SRT_3078,12
SE_276_2,16:43:00,16:44:00,SRT_3076,13
SE_276_2,16:49:00,16:50:00,SRT_3075,14
SE_276_2,16:55:00,16:56:00,SRT_3074,15
SE_276_2,17:13:00,17:14:00,SRT_3071,16
SE_276_2,17:01:00,17:02:00,SRT_3073,17
SE_276_2,17:08:00,17:09:00,SRT_3072,18
SE_276_2,17:20:00,17:21:00,SRT_3070,19
SE_276_2,17:27:00,17:28:00,SRT_3068,20
SE_276_2,17:37:00,17:40:00,SRT_3066,21
SE_276_2,17:46:00,17:47:00,SRT_3064,22
SE_276_2,17:53:00,17:54:00,SRT_3063,23
SE_276_2,18:01:00,18:02:00,SRT_3061,24
SE_276_2,18:09:00,18:10:00,SRT_3059,25
SE_276_2,18:15:00,18:16:00,SRT_3058,26
SE_276_2,18:21:00,18:22:00,SRT_3057,27
SE_276_2,18:28:00,18:29:00,SRT_3055,28
SE_276_2,18:34:00,18:35:00,SRT_3053,29
SE_276_2,18:47:00,18:49:00,SRT_3023,30
SE_276_2,18:54:00,18:55:00,SRT_3022,31
SE_276_2,18:59:00,19:00:00,SRT_3021,32
SE_276_2,19:03:00,19:04:00,SRT_3020,33
SE_276_2,19:09:00,19:10:00,SRT_3019,34
SE_276_2,19:13:00,19:14:00,SRT_3018,35
SE_276_2,19:19:00,19:20:00,KLP,36
SE_276_2,19:28:00,19:29:00,HTK,37
SE_276_2,19:30:00,19:31:00,PCK,38
SE_276_2,19:36:00,19:37:00,LKB,39
SE_276_2,19:41:00,19:42:00,SWB,40
SE_276_2,19:46:00,19:47:00,BTC,41
SE_276_2,19:53:00,19:54:00,HUM,42
SE_276_2,20:01:00,20:02:00,KOT,43
SE_276_2,20:06:00,20:07:00,ASO,44
SE_276_2,20:10:00,20:11:00,MKS,45
SE_276_2,20:14:00,20:15:00,PYT,46
SE_276_2,20:25:00,20:25:00,BKK02,47
SE_998_2,15:30:00,15:30:00,SRT_3049,1
SE_998_2,15:42:00,15:43:00,SRT_3048,2
SE_998_2,15:49:00,15:50:00,SRT_3047,3
SE_998_2,15:59:00,16:00:00,SRT_3044,4
SE_998_2,16:04:00,16:05:00,SRT_3123,5
SE_998_2,16:14:00,16:15:00,SRT_3124,6
SE_998_2,16:25:00,16:26:00,SRT_3041,7
SE_998_2,16:44:00,16:45:00,SRT_3036,8
SE_998_2,17:02:00,17:03:00,SRT_3032,9
SE_998_2,17:36:00,17:37:00,SRT_3023,10
SE_998_2,18:05:00,18:06:00,HTK,11
SE_998_2,18:11:00,18:12:00,LKB,12
SE_998_2,18:25:00,18:26:00,HUM,13
SE_998_2,18:32:00,18:33:00,KOT,14
SE_998_2,18:38:00,18:42:00,MKS,15
SE_998_2,18:55:00,18:55:00,BKK02,16
SE_278_2,06:30:00,06:30:00,SRT_3075,1
SE_278_2,06:36:00,06:37:00,SRT_3074,2
SE_278_2,06:53:00,06:54:00,SRT_3071,3
SE_278_2,07:12:00,07:13:00,SRT_3067,4
SE_278_2,06:42:00,06:43:00,SRT_3073,5
SE_278_2,06:45:00,06:46:00,SRT_3125,6
SE_278_2,06:49:00,06:50:00,SRT_3072,7
SE_278_2,07:00:00,07:01:00,SRT_3070,8
SE_278_2,07:07:00,07:08:00,SRT_3068,9
SE_278_2,07:17:00,07:19:00,SRT_3066,10
SE_278_2,07:24:00,07:25:00,SRT_3064,11
SE_278_2,07:33:00,07:34:00,SRT_3063,12
SE_278_2,07:42:00,07:43:00,SRT_3061,13
SE_278_2,07:53:00,07:54:00,SRT_3059,14
SE_278_2,07:58:00,07:59:00,SRT_3058,15
SE_278_2,08:05:00,08:06:00,SRT_3057,16
SE_278_2,08:11:00,08:12:00,SRT_3055,17
SE_278_2,08:17:00,08:18:00,SRT_3053,18
SE_278_2,08:29:00,08:31:00,SRT_3023,19
SE_278_2,08:36:00,08:37:00,SRT_3022,20
SE_278_2,08:40:00,08:41:00,SRT_3021,21
SE_278_2,08:46:00,08:47:00,SRT_3020,22
SE_278_2,08:51:00,08:52:00,SRT_3019,23
SE_278_2,08:55:00,08:56:00,SRT_3018,24
SE_278_2,09:00:00,09:01:00,KLP,25
SE_278_2,09:09:00,09:11:00,HTK,26
SE_278_2,09:13:00,09:14:00,PCK,27
SE_278_2,09:19:00,09:20:00,LKB,28
SE_278_2,09:25:00,09:26:00,SWB,29
SE_278_2,09:31:00,09:32:00,BTC,30
SE_278_2,09:38:00,09:39:00,HUM,31
SE_278_2,09:47:00,09:48:00,KOT,32
SE_278_2,09:52:00,09:53:00,ASO,33
SE_278_2,09:56:00,09:58:00,MKS,34
SE_278_2,10:04:00,10:05:00,PYT,35
SE_278_2,10:15:00,10:15:00,BKK02,36
