stop_id,stop_name,stop_name_en,stop_lat,stop_lon,stop_desc
way/152991248,Seven Place,Seven Place,13.732267,100.597637,hotel
way/153174623,Alberry Palace,Alberry Palace,13.734746,100.601396,hotel
way/153174628,Refill Now,Refill Now,13.734939,100.600888,hostel
way/154773946,เซ็นทรัล พระราม 3,Central Rama 3,13.697737,100.537780,mall
way/155470255,โรงแรมปทุมวัน ปริ๊นเซส,Pathumwan Princess Hotel,13.743526,100.529679,hotel
way/155967093,Bluefin,Bluefin,13.785827,100.513364,guest_house
way/156367563,Dusit Princess Srinakarin,Dusit Princess Srinakarin,13.697318,100.648089,hotel
way/156501206,Department of Land Transportation (Area 3),Department of Land Transportation (Area 3),13.696689,100.609136,government
way/156691292,โรงพยาบาลเกษมราษฎร์ ประชาชื่น,โรงพยาบาลเกษมราษฎร์ ประชาชื่น,13.831907,100.538697,hospital
way/156723173,Charn at the Avenue,Charn at the Avenue,13.894947,100.558599,mall
way/156896762,Monopoly Park,Monopoly Park,13.684587,100.544152,mall
way/156924968,สถาบันประสาทวิทยา,Prasat Neurological Institute,13.768351,100.527206,hospital
way/156924988,สถาบันมะเร็งแห่งชาติ,National Cancer Institute,13.767683,100.527097,hospital
way/156977223,คริสตัล ดีไซน์ เซ็นเตอร์,Crystal Design Center,13.804186,100.617550,mall
way/157042377,โลตัส สุขาภิบาล 1,Lotus's Sukkhaphiban 1,13.825846,100.659931,mall
way/157053144,สวนภายในหมู่บ้านอารียาแมนดารินา,สวนภายในหมู่บ้านอารียาแมนดารินา,13.790921,100.588298,park
way/157198879,สวนมิตรสัมพันธ์,สวนมิตรสัมพันธ์,13.852204,100.567533,garden
way/157198932,สวนพฤกษศาสตร์ฯ,สวนพฤกษศาสตร์ฯ,13.852601,100.567552,garden
way/157220005,โรงเรียนอัสสัมชัญ,Assumption College,13.723241,100.516017,school
way/157360779,สถานทูตสิงค์โปร์,Embassy of Singapore,13.722312,100.532944,diplomatic
way/157482067,เซ็นทรัลเวิลด์,CentralWorld,13.746461,100.538692,mall
way/157487610,เอ็มบีเคเซ็นเตอร์,MBK Center,13.744611,100.529841,mall
way/157522222,Courtyard by Marriott Bangkok,Courtyard by Marriott Bangkok,13.740988,100.541866,hotel
way/157522229,เดอะ เซนต์ รีจิส กรุงเทพฯ,The St. Regis Bangkok,13.739840,100.539939,hotel
way/157522245,Hansar Hotel,Hansar Hotel,13.740341,100.541194,hotel
way/157522266,โรงแรมดุสิต สวีท ราชดำริ,Dusit Suites Hotel Ratchadamri,13.738995,100.541129,hotel
way/157522277,แกรนด์เซ็นเตอร์พอยต์ ราชดำริ,Grande Centre Point Ratchadamri,13.741866,100.540943,hotel
way/157591121,สามย่านมิตรทาวน์,Samyan Mitrtown,13.734137,100.528255,mall
way/157593033,เซ็นเตอร์พอยต์ สยามสแควร์,Center Point Siam Square,13.745308,100.533214,mall
way/157656710,เทอร์มินอล 21,Terminal 21,13.737656,100.560362,mall
way/157668553,เซ็นทรัล ลาดพร้าว,Central Ladprao,13.816652,100.561095,mall
way/157668564,The One Park,The One Park,13.815463,100.560640,mall
way/157718389,ริเวอร์ไซด์ พลาซ่า,Riverside Plaza,13.705221,100.490975,mall
way/157770872,Novotel Bangkok,Novotel Bangkok,13.744619,100.534749,hotel
way/157770877,สยามดิสคัฟเวอรี่,Siam Discovery,13.746656,100.531510,mall
way/157770918,อะลาอาร์ท,A La Art,13.744211,100.530853,mall
way/157770925,ลิโด้,Lido,13.745490,100.532509,mall
way/158138508,สวนหินปิ่นหทัย,Hinpinhatai Garden,13.740100,100.531879,garden
way/158143316,สวนสถิรไมตรี,Satitramaitri Garden,13.735041,100.532875,garden
way/158185684,เซ็นจูรี่ เดอะ มูฟวี่ พลาซ่า,Century The Movie Plaza,13.761606,100.536903,mall
way/158470345,Big C,Big C,13.826638,100.528380,mall
way/158470352,บิ๊กซี วงศ์สว่าง,บิ๊กซี วงศ์สว่าง,13.827556,100.528401,mall
way/158656127,Gateway Bangsue,Gateway Bangsue,13.805855,100.523816,mall
way/159118705,Premier Inn,Premier Inn,13.732909,100.564204,hotel
way/159378469,Park @ Siam,Park @ Siam,13.743680,100.532416,park
way/160080887,เอสพละนาด รัชดาภิเษก,Esplanade Ratchadapisek,13.766256,100.569397,department_store
way/160573207,Masjid Jamiul Idhard,Masjid Jamiul Idhard,13.740151,100.645558,place_of_worship
way/161007443,สำนักงานที่ดินกรุงเทพมหานคร สาขาหนองแขม,สำนักงานที่ดินกรุงเทพมหานคร สาขาหนองแขม,13.701941,100.335748,government
way/162623006,โรงแรม พาร์ค พลาซ่า สุขุมวิท,Park Plaza Sukhumvit,13.734827,100.560422,hotel
way/162623040,Column Tower,Column Tower,13.733042,100.560463,hotel
way/163725311,Swissôtel Le Concorde,Swissôtel Le Concorde,13.776068,100.574093,hotel
way/163729716,โรบินสัน บางรัก,Robinson Bang Rak,13.719735,100.515169,department_store
way/164007674,โรงพยาบาลธนบุรีบำรุงเมือง,Thonburi Bumrungmuang Hospital,13.750517,100.514644,hospital
way/164007675,โรงพยาบาลหัวเฉียว,Hua Chiew Hospital,13.750096,100.515465,hospital
way/164008838,โรงพยาบาลกลาง,Klang Hospital,13.746501,100.508886,hospital
way/164042782,ฮอลิเดย์ อินน์,Holiday Inn,13.722788,100.519688,hotel
way/164625405,La Villa,La Villa,13.779894,100.545089,mall
way/166512092,Wild Orchid Villa,Wild Orchid Villa,13.761957,100.494179,guest_house
way/167534416,สวนสาธารณะสวนเงิน,สวนสาธารณะสวนเงิน,13.770645,100.529700,park
way/167534432,สวนพญาไทภิรมย์,สวนพญาไทภิรมย์,13.772067,100.532245,park
way/168687083,สวนสมเด็จย่า ๘๔,Somdet Ya 84 Park,13.814712,100.560105,park
way/168739069,ศาลปกครอง,Administrative Court,13.889530,100.568199,courthouse
way/168739154,กรมการกงสุล,Department of Consular Affairs,13.890065,100.566941,government
way/169000944,สวนป่าประชาชื่น,Prachachuen Forest Park,13.839553,100.542342,park
way/169000950,สวนป่าประชานิเวศน์,Pracha Niwet Nutures Garden,13.834525,100.549158,park
way/169005464,Grand President,Grand President,13.743024,100.556811,hotel
way/169821288,Amari Boulevard,Amari Boulevard,13.742033,100.554609,hotel
way/169952889,Center Point Hotel,Center Point Hotel,13.759036,100.497514,guest_house
way/169952897,Star Dome Inn,Star Dome Inn,13.759378,100.497647,hotel
way/169953604,Roof Garden,Roof Garden,13.761453,100.493872,guest_house
way/169953605,สำนักงานคณะกรรมการกฤษฎีกา อาคาร 2,Office of the Council of State Building 2,13.761192,100.491989,government
way/169953610,โรงแรมสวัสดีเฮ้าส์,Sawasdee House,13.760952,100.496407,guest_house
way/169953611,Green,Green,13.761958,100.494685,guest_house
way/169953613,Rambuttri Village Inn,Rambuttri Village Inn,13.761558,100.496250,hotel
way/169953615,New My House Restaurant & Hostel,New My House Restaurant & Hostel,13.762146,100.494774,restaurant
way/169953619,Merry V,Merry V,13.762025,100.494740,guest_house
way/169953620,Mango Lagoon Place,Mango Lagoon Place,13.761531,100.494024,hotel
way/169953621,Bella Bella House,Bella Bella House,13.761557,100.494211,guest_house
way/171350592,โรงแรมแอมบาสซาเดอร์ กรุงเทพฯ,Ambassador Hotel Bangkok,13.741999,100.557004,hotel
way/171350595,Grand President Tower 3,Grand President Tower 3,13.742684,100.556226,hotel
way/171359950,Park Hotel,Park Hotel,13.741961,100.555487,hotel
way/173039143,โรงพยาบาลมิชชั่น,Bangkok Adventist Hospital,13.757527,100.519138,hospital
way/173271563,ศูนย์เรียนรวม 1,Lecture Hall 1,13.847150,100.570943,university
way/174146474,ธรรมสถาน,Dharma Sathan,13.739940,100.526326,place_of_worship
way/174466200,เซ็นทรัล รามอินทรา,Central Ramindra,13.872528,100.602178,parking
way/175683949,โรงเรียนเสนาธิการทหารบก,Royal Thai Army Command and General Staff College,13.784794,100.527076,college
way/176161861,Oakwood Residence Sukhumvit 24,Oakwood Residence Sukhumvit 24,13.728005,100.569302,hotel
way/176161862,Ariston Hotel,Ariston Hotel,13.727669,100.569130,hotel
way/176191021,โรงแรม เซนต์เจมส์,โรงแรม เซนต์เจมส์,13.727889,100.569694,hotel
way/176191025,Marriott Executive Apartments Sukhumvit Park,Marriott Executive Apartments Sukhumvit Park,13.724332,100.566716,hotel
way/176195929,The Davis (Main Wing),The Davis (Main Wing),13.721068,100.565968,hotel
way/176195930,President Park Hotel,President Park Hotel,13.720871,100.565443,hotel
way/176195931,S31 Sukhumvit,S31 Sukhumvit,13.733595,100.565849,hotel
way/176195933,โรงแรมจัสมินซิตี้,โรงแรมจัสมินซิตี้,13.735857,100.562916,hotel
way/176195934,The Davis Bangkok,The Davis Bangkok,13.721818,100.566337,hotel
way/176195936,DoubleTree by Hilton Hotel Sukhumvit Bangkok,DoubleTree by Hilton Hotel Sukhumvit Bangkok,13.728140,100.569965,hotel
way/176195937,โรงแรมแบงคอก โลตัส สุขุมวิท 33 บาย คอมพาส ฮอสพิทอลิตี้,โรงแรมแบงคอก โลตัส สุขุมวิท 33 บาย คอมพาส ฮอสพิทอลิตี้,13.733419,100.566983,hotel
way/176195938,Davinci Suites,Davinci Suites,13.734397,100.565863,hotel
way/176298722,Gateway Ekkamai,Gateway Ekkamai,13.718968,100.585144,mall
way/176298723,Ei8t Thonglor,Ei8t Thonglor,13.730877,100.581730,mall
way/176298724,วัดธาตุทอง,Wat That Thong,13.720775,100.586283,place_of_worship
way/176298727,Office Depot,Office Depot,13.747639,100.578512,department_store
way/176298728,เซ็นทรัล พระราม 9,Central Rama 9,13.758771,100.566012,mall
